origin,season,color_name,size,application,bag_type,fabric,finishing,fit,foulard_type,outside_type,print,style,top_type,weather,nivel,dress/jumpsuit,grupo
MAINSTREAM,7,brown_light,S,freetime,,batiste,,loose,,blazer,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,7,ecru,M,freetime,,batiste,,loose,,blazer,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,7,ecru,S,freetime,,batiste,,loose,,blazer,smooth,minimal,,warm_season,3,False,chaqueta
WHOLE_SALE,7,green,L,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,green,M,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,green,S,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,beige,L,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,beige,M,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,beige,S,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
MAINSTREAM,8,black,L,freetime,,mixed,,oversize,,blazer,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,black,M,freetime,,mixed,,oversize,,blazer,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,black,S,freetime,,mixed,,oversize,,blazer,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,black,XL,freetime,,mixed,,oversize,,blazer,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,L,work,,twill,,tight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,M,work,,twill,,tight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,S,work,,twill,,tight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XL,work,,twill,,tight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XS,work,,twill,,tight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,X4XL,freetime,,faux_leather,,straight,,biker,smooth,street,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XL,freetime,,faux_leather,,straight,,biker,smooth,street,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XXL,freetime,,faux_leather,,straight,,biker,smooth,street,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XXXL,freetime,,faux_leather,,straight,,biker,smooth,street,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,X4XL,freetime,,gabardine,,straight,,trench,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,gabardine,,straight,,trench,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XXL,freetime,,gabardine,,straight,,trench,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XXXL,freetime,,gabardine,,straight,,trench,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_dark,XXL,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_light,L,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_light,M,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_light,S,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_light,XL,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_light,XS,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,blue_light,XXL,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,khaki,L,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,khaki,M,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,khaki,S,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,khaki,XL,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,khaki,XS,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,khaki,XXL,freetime,,waterproof,padded,tight,,feathers,smooth,street,,cold,3,False,chaqueta
MAINSTREAM,9,beige,L,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,M,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,S,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XL,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XS,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XXL,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,L,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,M,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,S,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XL,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XS,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XXL,freetime,,neoprene,,straight,,jacket,smooth,minimal,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,L,freetime,,twill,,straight,,safari_jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,M,freetime,,twill,,straight,,safari_jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,S,freetime,,twill,,straight,,safari_jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,XL,freetime,,twill,,straight,,safari_jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,XS,freetime,,twill,,straight,,safari_jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,XXL,freetime,,twill,,straight,,safari_jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,L,freetime,,denim,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,M,freetime,,denim,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,S,freetime,,denim,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,XS,freetime,,denim,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,sand,L,freetime,,twill,,straight,,jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,sand,M,freetime,,twill,,straight,,jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,sand,S,freetime,,twill,,straight,,jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,sand,XL,freetime,,twill,,straight,,jacket,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,sand,XS,freetime,,twill,,straight,,jacket,smooth,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,green,L,freetime,,crepe,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,green,M,freetime,,crepe,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,green,S,freetime,,crepe,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,mustand,L,freetime,,crepe,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,mustand,M,freetime,,crepe,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,mustand,S,freetime,,crepe,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,mustand,L,freetime,,canvas,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,mustand,M,freetime,,canvas,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,mustand,S,freetime,,canvas,,straight,,blazer,sheets,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,beige,L,work,,gabardine,waterproof,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,M,work,,gabardine,waterproof,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,S,work,,gabardine,waterproof,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XL,work,,gabardine,waterproof,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XS,work,,gabardine,waterproof,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XXL,work,,gabardine,waterproof,straight,,,smooth,classic,,cold_season,3,False,chaqueta
WHOLE_SALE,7,black,L,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,7,black,M,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,7,black,S,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,7,black,XL,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,7,blue_dark,L,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,7,blue_dark,M,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,7,blue_dark,S,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,7,blue_dark,XL,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,black,L,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,black,M,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,black,S,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,black,XL,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,brown,L,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,brown,M,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,brown,S,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,brown,XL,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,khaki,L,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,khaki,M,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,khaki,S,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,8,khaki,XL,freetime,,faux_leather,waxed,straight,,biker,smooth,night,,cold_season,3,False,chaqueta
WHOLE_SALE,7,beige,L,freetime,,crepe,satiny,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,beige,M,freetime,,crepe,satiny,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,beige,S,freetime,,crepe,satiny,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,brown,L,freetime,,twill,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,brown,M,freetime,,twill,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,brown,S,freetime,,twill,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,brown,XL,freetime,,twill,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,brown,XS,freetime,,twill,,straight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,X4XL,freetime,,faux_leather,,tight,,biker,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XXL,freetime,,faux_leather,,tight,,biker,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XXXL,freetime,,faux_leather,,tight,,biker,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,X4XL,freetime,,twill,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XXL,freetime,,twill,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XXXL,freetime,,twill,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,L,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,M,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,S,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XL,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XS,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,rust,L,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,rust,M,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,rust,S,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,rust,XL,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,rust,XS,freetime,,canvas,,straight,,parka,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,L,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,M,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,S,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XL,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XS,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,brick,L,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,brick,M,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,brick,S,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,brick,XL,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,brick,XS,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,L,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,M,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,S,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XL,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XS,freetime,,gabardine,waterproof,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,8,blue_dark,L,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,blue_dark,M,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,blue_dark,S,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,blue_dark,XL,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,blue_dark,XS,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,gray_light,L,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,gray_light,M,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,gray_light,S,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,gray_light,XS,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,grey,L,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,grey,M,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,grey,S,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,grey,XL,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,rust,L,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,rust,M,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,rust,S,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,rust,XL,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,8,rust,XS,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,L,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,M,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,S,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,XL,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,XS,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey,L,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey,M,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey,S,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey,XL,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey,XS,freetime,,cotton_batting,,straight,,coatigan,smooth,minimal,,warm_season,3,False,chaqueta
WHOLE_SALE,7,black,L,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,black,M,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,black,S,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,white,L,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,white,M,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,7,white,S,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,beige,L,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,beige,M,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,beige,S,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,beige,XL,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,beige,XS,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,yellow,L,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,yellow,M,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,yellow,S,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,yellow,XL,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,yellow,XS,freetime,,crepe,,loose,,bomber,retro,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,black,L,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,black,M,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,black,S,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,black,XL,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,black,XS,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,blue_dark,L,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,blue_dark,M,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,blue_dark,S,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,blue_dark,XL,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,blue_dark,XS,freetime,,crepe,,loose,,bomber,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,taupe,L,freetime,,suede_leather,metallic,straight,,biker,smooth,boho,,cold_season,3,False,chaqueta
WHOLE_SALE,8,taupe,M,freetime,,suede_leather,metallic,straight,,biker,smooth,boho,,cold_season,3,False,chaqueta
WHOLE_SALE,8,taupe,S,freetime,,suede_leather,metallic,straight,,biker,smooth,boho,,cold_season,3,False,chaqueta
WHOLE_SALE,8,taupe,XL,freetime,,suede_leather,metallic,straight,,biker,smooth,boho,,cold_season,3,False,chaqueta
WHOLE_SALE,8,taupe,XS,freetime,,suede_leather,metallic,straight,,biker,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,beige,L,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,beige,M,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,beige,S,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,beige,XL,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,beige,XXL,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,L,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,M,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,S,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,XL,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,XXL,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,salmon,L,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,salmon,M,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,salmon,S,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,salmon,XL,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,salmon,XXL,freetime,,waterproof,,straight,,feathers,smooth,boho,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,work,,knit,,straight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,work,,knit,,straight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,work,,knit,,straight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
